City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Colon,PA,2022-05-29 17:07:38,9.3592,-79.9014,83.35,81,72,2.91,broken clouds
526,Iguape,BR,2022-05-29 17:04:54,-24.7081,-47.5553,85.23,40,0,7.7,clear sky
527,Zhenlai,CN,2022-05-29 17:07:38,45.8495,123.2973,49.03,77,77,9.53,broken clouds
528,Richards Bay,ZA,2022-05-29 17:07:39,-28.783,32.0377,69.84,86,0,3.6,clear sky
529,Areosa,PT,2022-05-29 17:07:39,41.7178,-8.8571,66.65,76,83,6.13,broken clouds
530,Iberia,US,2022-05-29 17:07:39,29.9502,-91.7507,86.05,54,20,10.36,few clouds
531,Puerto Del Rosario,ES,2022-05-29 17:07:39,28.5004,-13.8627,74.95,60,0,9.22,clear sky
532,Boralday,KZ,2022-05-29 17:07:40,43.3578,76.8594,55.26,82,75,2.24,light rain
533,La Ronge,CA,2022-05-29 17:07:40,55.1001,-105.2842,52.02,87,100,6.91,mist
534,Vorozhba,UA,2022-05-29 17:07:40,51.1733,34.2192,55.45,76,64,3.94,broken clouds
535,Castro-Urdiales,ES,2022-05-29 17:07:41,43.3829,-3.2204,76.24,53,1,8.41,clear sky
536,The Valley,AI,2022-05-29 17:07:41,18.217,-63.0578,86.14,70,40,16.11,scattered clouds
537,Ust-Omchug,RU,2022-05-29 17:07:41,61.15,149.6333,42.58,84,100,6.17,overcast clouds
538,Oliveira Dos Brejinhos,BR,2022-05-29 17:07:42,-12.3169,-42.8961,91.72,23,0,3.27,clear sky
539,Broken Hill,AU,2022-05-29 17:07:42,-31.95,141.4333,52.14,91,100,27.45,overcast clouds
540,Meulaboh,ID,2022-05-29 17:07:42,4.1363,96.1285,77.63,78,100,4.5,overcast clouds
541,Shahgarh,IN,2022-05-29 17:07:42,24.3167,79.1333,96.4,20,72,8.95,broken clouds
542,Voskresenskoye,RU,2022-05-29 17:07:43,56.8381,45.4317,50.5,78,14,6.49,few clouds
543,Vitim,RU,2022-05-29 17:07:43,59.4511,112.5578,47.3,67,100,1.14,overcast clouds
544,Kailua,US,2022-05-29 17:02:59,21.4022,-157.7394,75.18,96,91,7.25,light rain
545,Rodnykove,UA,2022-05-29 17:07:43,45.043,33.9541,63.64,66,20,5.23,few clouds
546,Monkey Bay,MW,2022-05-29 17:07:44,-14.0728,34.9201,74.37,49,4,1.86,clear sky
547,Alugan,PH,2022-05-29 17:07:44,12.2188,125.4808,80.49,81,92,5.17,light rain
548,Kapuskasing,CA,2022-05-29 17:07:02,49.4169,-82.4331,56.98,87,100,3.29,overcast clouds
549,Faya,SA,2022-05-29 17:07:44,18.3851,42.4509,73.92,40,51,5.88,broken clouds
550,Evensk,RU,2022-05-29 17:07:45,61.95,159.2333,39.74,89,77,0.47,broken clouds
551,Coihaique,CL,2022-05-29 17:07:45,-45.5752,-72.0662,42.75,56,0,0.0,clear sky
552,Tambovka,RU,2022-05-29 17:07:45,50.0969,128.0489,56.8,95,100,13.82,overcast clouds
553,Prachuap Khiri Khan,TH,2022-05-29 17:07:45,12.2167,99.75,81.57,79,98,7.0,overcast clouds
554,Vengerovo,RU,2022-05-29 17:07:46,55.6848,76.7471,60.67,64,43,7.96,scattered clouds
555,Nouadhibou,MR,2022-05-29 17:07:46,20.931,-17.0347,66.47,83,6,23.17,clear sky
556,Ilinskiy,RU,2022-05-29 17:07:46,55.619,38.1182,59.38,47,0,4.47,clear sky
557,Ivanovka,KG,2022-05-29 17:07:47,42.8878,75.085,51.73,89,100,7.18,overcast clouds
558,San Fernando,PH,2022-05-29 17:07:47,15.0286,120.6898,82.13,84,34,1.77,scattered clouds
559,Nara,JP,2022-05-29 17:05:54,34.6851,135.8049,70.7,53,80,1.36,broken clouds
560,Siguiri,GN,2022-05-29 17:03:06,11.6667,-9.5,91.71,41,91,9.04,overcast clouds
561,Nanortalik,GL,2022-05-29 17:07:47,60.1432,-45.2371,40.55,80,80,10.56,broken clouds
562,Berezanskaya,RU,2022-05-29 17:07:48,45.7056,39.5932,68.63,64,2,2.84,clear sky
563,Winneba,GH,2022-05-29 17:07:48,5.3511,-0.6231,81.63,77,62,9.57,broken clouds
564,Urbino,IT,2022-05-29 17:07:48,43.7298,12.6356,62.35,99,100,4.18,overcast clouds
565,Atbasar,KZ,2022-05-29 17:07:49,51.8,68.3333,69.01,46,14,8.97,few clouds
566,Sayyan,YE,2022-05-29 17:07:49,15.1718,44.3244,69.82,19,98,11.79,overcast clouds
567,Amlame,TG,2022-05-29 17:07:49,7.4667,0.9,82.06,75,52,6.58,light rain
568,Mahanje,TZ,2022-05-29 17:07:50,-9.9333,35.3333,60.87,70,12,1.92,few clouds
569,Micomeseng,GQ,2022-05-29 17:07:50,2.1462,10.6164,72.21,96,66,3.85,light rain
570,Biltine,TD,2022-05-29 17:07:50,14.5333,20.9167,96.08,22,37,13.8,scattered clouds
571,Hailun,CN,2022-05-29 17:07:50,47.45,126.9333,51.17,86,100,20.29,moderate rain
572,Rochefort,FR,2022-05-29 17:07:51,45.9167,-1.0,69.85,33,2,15.32,clear sky
573,Kotelnich,RU,2022-05-29 17:07:51,58.3089,48.348,49.75,86,47,7.11,scattered clouds
574,Laya,PH,2022-05-29 17:07:51,17.4726,121.4678,77.74,88,100,2.8,overcast clouds
575,Pacific Grove,US,2022-05-29 17:07:52,36.6177,-121.9166,64.08,77,0,13.0,clear sky
576,Luba,GQ,2022-05-29 17:07:52,3.4568,8.5547,79.74,84,47,10.89,light rain
577,Corinto,GR,2022-05-29 17:07:52,37.9407,22.9573,79.9,71,56,7.43,broken clouds
578,Buraydah,SA,2022-05-29 17:07:53,26.326,43.975,95.45,9,3,13.09,clear sky
579,Malatya,TR,2022-05-29 17:07:53,38.5,38.0,68.05,53,20,2.3,few clouds
580,Marsh Harbour,BS,2022-05-29 17:05:31,26.5412,-77.0636,81.43,73,5,12.24,clear sky
581,Puerto Quijarro,BO,2022-05-29 17:07:53,-17.7833,-57.7667,95.05,32,18,9.86,few clouds
582,San Rafael,AR,2022-05-29 17:07:04,-34.6177,-68.3301,51.1,35,25,9.15,scattered clouds
583,Limon,CR,2022-05-29 17:07:54,10.0,-83.0333,84.09,79,0,4.61,clear sky
584,Phan Thiet,VN,2022-05-29 17:07:54,10.9333,108.1,79.5,84,100,6.87,overcast clouds
585,Burnie,AU,2022-05-29 17:07:55,-41.0667,145.9167,40.91,72,29,4.92,scattered clouds
586,Cayhagan,PH,2022-05-29 17:07:55,9.6697,122.4256,80.76,78,97,4.32,overcast clouds
587,Liberia,LR,2022-05-29 17:07:55,6.5,-9.5,80.44,88,85,3.74,light rain
588,Bantou,CN,2022-05-29 17:07:56,26.2151,117.4893,75.04,96,93,2.01,overcast clouds
589,Shaoguan,CN,2022-05-29 17:07:56,24.8,113.5833,76.17,91,80,2.91,broken clouds
590,Santo Antonio Do Ica,BR,2022-05-29 17:07:56,-3.1022,-67.9397,85.98,66,87,0.98,overcast clouds
591,Blagoyevo,RU,2022-05-29 17:07:56,63.3667,47.9167,53.15,91,100,5.73,overcast clouds
592,Vestmannaeyjar,IS,2022-05-29 17:03:11,63.4427,-20.2734,49.19,93,100,14.97,mist
593,Ledyard,US,2022-05-29 17:05:15,41.4398,-72.0142,77.85,60,40,9.22,scattered clouds
594,Namatanai,PG,2022-05-29 17:07:57,-3.6667,152.4333,78.06,86,98,5.99,light rain
595,Halmstad,SE,2022-05-29 17:07:57,56.6745,12.8568,63.3,52,0,8.05,clear sky
596,North Bend,US,2022-05-29 17:07:58,43.4065,-124.2243,52.07,91,100,12.66,overcast clouds
597,Khed Brahma,IN,2022-05-29 17:07:58,24.0333,73.05,89.4,51,0,12.08,clear sky
598,Kasane,BW,2022-05-29 17:07:58,-17.8167,25.15,63.36,34,0,3.02,clear sky
599,Clarence Town,AU,2022-05-29 17:07:58,-32.5833,151.7833,52.95,67,20,8.61,few clouds
600,Calvinia,ZA,2022-05-29 17:07:59,-31.4707,19.776,43.61,68,60,4.65,broken clouds
601,Umm Kaddadah,SD,2022-05-29 17:07:59,13.6017,26.6876,89.87,9,4,6.24,clear sky
602,Husavik,IS,2022-05-29 17:07:59,66.0449,-17.3389,50.45,42,28,6.02,scattered clouds
603,Nioro,GM,2022-05-29 17:08:00,13.35,-15.75,99.36,30,50,5.79,scattered clouds
604,Janauba,BR,2022-05-29 17:08:00,-15.8025,-43.3089,89.64,25,1,3.78,clear sky
605,Topeka,US,2022-05-29 17:05:37,39.0483,-95.678,84.58,59,0,24.16,clear sky
606,Druskininkai,LT,2022-05-29 17:08:00,54.0167,23.9667,55.51,78,69,5.86,broken clouds
607,Bundaberg,AU,2022-05-29 17:08:00,-24.85,152.35,60.22,90,72,2.51,broken clouds
608,Kununurra,AU,2022-05-29 17:08:01,-15.7667,128.7333,62.58,82,40,0.0,scattered clouds
609,Coahuayana,MX,2022-05-29 17:08:01,18.7333,-103.6833,89.4,44,47,6.67,scattered clouds
610,Biak,ID,2022-05-29 17:08:01,-0.9131,122.8766,76.51,82,100,0.25,overcast clouds
611,Fonte Boa,BR,2022-05-29 17:08:02,-2.4959,-66.2662,83.93,68,91,1.03,overcast clouds
612,Manadhoo,MV,2022-05-29 17:08:02,5.7667,73.3833,83.01,73,98,15.28,overcast clouds
613,Roma,US,2022-05-29 17:06:34,43.2128,-75.4557,75.69,49,0,4.61,clear sky
614,Nouakchott,MR,2022-05-29 17:08:02,18.0858,-15.9785,80.53,58,19,17.72,few clouds
615,Los Llanos De Aridane,ES,2022-05-29 17:08:03,28.6585,-17.9182,69.55,73,20,7.0,few clouds
616,Nikolayevka,RU,2022-05-29 17:08:03,53.1257,47.2041,52.79,94,100,6.98,light rain
617,Andijon,UZ,2022-05-29 17:08:03,40.7821,72.3442,67.28,32,64,5.23,broken clouds
618,Bonthe,SL,2022-05-29 17:08:04,7.5264,-12.505,84.49,70,80,9.73,light rain
619,Baruun-Urt,MN,2022-05-29 17:08:04,46.6806,113.2792,41.74,48,27,10.58,scattered clouds
620,Beaune,FR,2022-05-29 17:08:04,47.0833,4.75,60.44,46,63,9.93,broken clouds
621,Aljezur,PT,2022-05-29 17:08:05,37.3191,-8.8033,67.06,71,76,10.6,broken clouds
622,Loikaw,MM,2022-05-29 17:08:05,19.6742,97.2094,69.91,87,21,3.13,few clouds
623,Tabuk,PH,2022-05-29 17:08:05,17.4189,121.4443,77.09,89,100,2.8,overcast clouds
624,El Carmen,CO,2022-05-29 17:08:05,8.5106,-73.4478,83.37,55,63,2.59,broken clouds
625,Okmulgee,US,2022-05-29 17:08:06,35.6234,-95.9605,86.85,48,0,21.85,clear sky
626,Salto,UY,2022-05-29 17:03:20,-31.3833,-57.9667,59.16,72,75,11.99,broken clouds
627,Stranda,NO,2022-05-29 17:08:06,62.3096,6.9358,47.61,89,100,1.61,overcast clouds
628,Itarema,BR,2022-05-29 17:06:13,-2.9248,-39.9167,83.5,70,30,10.85,scattered clouds
629,Arenapolis,BR,2022-05-29 17:08:07,-14.4503,-56.8461,94.28,32,4,7.2,clear sky
630,Mikropolis,GR,2022-05-29 17:08:07,41.1935,23.8157,72.1,72,55,5.79,broken clouds
631,Boyolangu,ID,2022-05-29 17:08:07,-8.1181,111.8935,75.78,90,78,4.43,broken clouds
632,Ishigaki,JP,2022-05-29 17:08:08,24.3448,124.1572,81.54,91,97,17.11,overcast clouds
633,Lillooet,CA,2022-05-29 17:08:08,50.6856,-121.942,50.7,95,100,1.88,overcast clouds
634,Saryagash,KZ,2022-05-29 17:08:08,41.4511,69.1701,67.96,52,1,12.17,clear sky
635,Harihar,IN,2022-05-29 17:08:09,14.5167,75.8,76.87,74,52,13.35,broken clouds
636,San Isidro,PE,2022-05-29 17:08:09,-12.1167,-77.05,65.79,68,0,8.05,clear sky
637,Villa Union,MX,2022-05-29 17:08:09,23.2,-106.2333,85.01,65,20,6.91,few clouds
638,Suarez,CO,2022-05-29 17:08:09,2.954,-76.6964,80.56,63,83,0.56,broken clouds
639,Hualmay,PE,2022-05-29 17:08:10,-11.0964,-77.6139,67.75,69,38,11.27,scattered clouds
640,Howell,US,2022-05-29 17:08:10,42.6073,-83.9294,78.87,63,29,13.24,scattered clouds
641,Nuwara Eliya,LK,2022-05-29 17:08:10,6.9708,80.7829,55.85,90,100,5.68,overcast clouds
642,Segou,ML,2022-05-29 17:08:11,13.4317,-6.2157,105.85,15,78,5.21,broken clouds
643,Khor,RU,2022-05-29 17:08:11,47.8861,134.9464,59.16,60,100,11.5,overcast clouds
644,Maniwaki,CA,2022-05-29 17:08:11,46.3834,-75.966,74.26,41,89,7.11,overcast clouds
645,Rudbar,AF,2022-05-29 17:08:12,30.15,62.6,81.01,11,0,13.85,clear sky
646,Talaya,RU,2022-05-29 17:08:12,61.3833,152.75,36.36,80,88,4.83,overcast clouds
647,Lakes Entrance,AU,2022-05-29 17:08:12,-37.8811,147.981,40.15,80,59,7.0,broken clouds
648,Aberystwyth,GB,2022-05-29 17:08:13,52.4155,-4.0829,59.88,68,55,5.35,broken clouds
649,Bandar-E Lengeh,IR,2022-05-29 17:08:13,26.5579,54.8807,87.12,48,0,21.41,clear sky
650,Yaqui,MX,2022-05-29 17:08:13,27.3667,-110.1667,86.56,19,2,9.26,clear sky
651,Mount Gambier,AU,2022-05-29 17:08:14,-37.8333,140.7667,49.28,67,87,9.31,overcast clouds
652,Bonavista,CA,2022-05-29 17:08:14,48.6499,-53.1147,53.02,90,95,13.76,overcast clouds
653,Basco,PH,2022-05-29 17:08:14,20.4487,121.9702,84.4,77,100,8.16,light rain
654,Shar,KZ,2022-05-29 17:08:15,49.5886,81.0453,60.66,57,100,5.3,overcast clouds
655,Deer Lake,CA,2022-05-29 17:08:15,49.1667,-57.4316,54.14,67,94,14.99,overcast clouds
656,Mundo Nuevo,MX,2022-05-29 17:08:15,18.7,-95.5,84.6,64,76,2.19,broken clouds
657,Kargasok,RU,2022-05-29 17:08:16,59.0556,80.8572,56.53,75,67,5.75,broken clouds
658,Awbari,LY,2022-05-29 17:08:16,26.5921,12.7805,96.89,10,19,9.01,few clouds
659,Rafaela,AR,2022-05-29 17:08:16,-31.2503,-61.4867,64.0,24,75,8.01,broken clouds
660,Ratnagiri,IN,2022-05-29 17:08:16,16.9833,73.3,82.94,77,2,7.36,clear sky
661,Chanute,US,2022-05-29 17:08:17,37.6792,-95.4572,84.31,51,0,21.85,clear sky
662,Turukhansk,RU,2022-05-29 17:08:17,65.8167,87.9833,46.51,63,19,5.57,few clouds
663,Paita,PE,2022-05-29 17:08:18,-5.0892,-81.1144,70.47,71,11,11.88,few clouds
664,Vozhega,RU,2022-05-29 17:08:18,60.4725,40.2213,48.79,97,100,8.3,light rain
665,Myaundzha,RU,2022-05-29 17:08:18,63.0494,147.1858,37.2,89,100,4.83,overcast clouds
666,Aswan,EG,2022-05-29 17:08:19,24.0934,32.907,95.49,10,0,4.79,clear sky
667,Warsaw,PL,2022-05-29 17:06:23,52.2298,21.0118,63.82,58,20,4.61,few clouds
668,Gigmoto,PH,2022-05-29 17:08:19,13.7796,124.39,80.73,83,23,5.64,few clouds
669,Buala,SB,2022-05-29 17:08:19,-8.145,159.5921,79.45,80,73,2.82,broken clouds
670,Kielce,PL,2022-05-29 17:08:20,50.8703,20.6275,61.81,1,99,2.91,overcast clouds
671,Ilawe,NG,2022-05-29 17:08:20,7.8667,4.4333,82.33,68,64,7.99,broken clouds
672,Nandu,CN,2022-05-29 17:05:14,22.8525,110.8233,76.86,94,83,3.27,broken clouds
673,San Antonio,US,2022-05-29 17:05:11,29.4241,-98.4936,92.43,55,20,16.11,few clouds
674,Myski,RU,2022-05-29 17:08:20,53.709,87.8014,52.99,96,89,8.5,overcast clouds
675,Lota,CL,2022-05-29 17:08:21,-37.0833,-73.1667,49.46,53,42,1.83,scattered clouds
676,Watrous,CA,2022-05-29 17:08:21,51.6668,-105.4679,52.23,92,100,12.06,overcast clouds
677,Saumur,FR,2022-05-29 17:08:21,47.3333,-0.25,64.89,43,32,13.33,scattered clouds
678,Curup,ID,2022-05-29 17:08:22,-3.4667,102.5333,67.8,99,82,1.59,broken clouds
679,Bethanien,NA,2022-05-29 17:08:22,-26.502,17.1583,53.6,48,0,10.42,clear sky
680,Rio Gallegos,AR,2022-05-29 17:08:22,-51.6226,-69.2181,46.45,53,20,24.16,few clouds
681,Manturovo,RU,2022-05-29 17:08:23,58.3353,44.7619,50.5,77,30,7.36,scattered clouds
682,Nurota,UZ,2022-05-29 17:08:23,40.5614,65.6886,68.99,31,0,17.69,clear sky
683,Port Blair,IN,2022-05-29 17:08:23,11.6667,92.75,82.02,84,100,16.06,overcast clouds
684,Sao Jose Da Coroa Grande,BR,2022-05-29 17:08:23,-8.8978,-35.1478,80.01,82,71,9.01,broken clouds
685,Mayahi,NE,2022-05-29 17:08:24,13.9553,7.6712,105.08,10,17,9.22,few clouds
686,Palmas,BR,2022-05-29 17:08:24,-10.2128,-48.3603,91.27,33,0,5.75,clear sky
687,Plouzane,FR,2022-05-29 17:08:24,48.3833,-4.6167,66.25,42,0,13.8,clear sky
688,Axim,GH,2022-05-29 17:08:25,4.8699,-2.2405,81.99,74,71,8.7,broken clouds
689,Cap Malheureux,MU,2022-05-29 17:08:25,-19.9842,57.6142,71.47,62,0,4.0,clear sky
690,Belmonte,BR,2022-05-29 17:08:25,-15.8631,-38.8828,78.96,80,39,7.09,scattered clouds
691,Saint-Joseph,RE,2022-05-29 17:08:26,-21.3667,55.6167,70.18,65,64,15.23,broken clouds
692,Yulara,AU,2022-05-29 17:08:26,-25.2406,130.9889,55.49,33,99,20.36,overcast clouds
693,Malanje,AO,2022-05-29 17:08:26,-9.5402,16.341,70.9,45,1,2.91,clear sky
694,Manaure,CO,2022-05-29 17:08:27,11.7751,-72.4445,89.1,51,60,22.46,broken clouds
695,Curaca,BR,2022-05-29 17:08:27,-8.9903,-39.9094,84.54,51,93,13.09,overcast clouds
696,Katherine,AU,2022-05-29 17:08:27,-14.4667,132.2667,68.32,60,75,5.75,broken clouds
697,Tazovskiy,RU,2022-05-29 17:08:27,67.4667,78.7,34.99,78,3,15.99,clear sky
698,Iranshahr,IR,2022-05-29 17:07:18,27.2025,60.6848,94.55,22,35,11.39,scattered clouds
